PassengerId,Survived_pred,Survived_prob
1131,1,0.8769400221899556
1132,1,0.8259669371899628
1133,1,0.5084882169229898
1134,0,0.660336526998756
1135,0,0.8980412857841917
1136,0,0.9475820629281309
1137,0,0.5627026380260759
1138,1,0.8470629668729663
1139,0,0.8688187060370349
1140,1,0.8069646272396833
1141,1,0.5639803082431923
1142,1,0.8640459015468328
1143,0,0.8635998403766818
1144,1,0.6112147866357406
1145,0,0.881682642615397
1146,0,0.913639466376299
1147,0,0.8980874673990542
1148,0,0.8980601027551365
1149,0,0.8980190435761707
1150,1,0.8609938532409022
1151,0,0.8684131207828338
1152,0,0.9249881357417652
1153,0,0.8683995924282429
1154,1,0.6645514894670757
1155,1,0.7304295362718697
1156,0,0.7415118786013046
1157,0,0.8980401498248648
1158,1,0.5514953587146603
1159,0,0.8980874673990542
1160,1,0.5616249359046489
1161,0,0.8482107329949071
1162,0,0.6043179557014783
1163,0,0.8980601027551365
1164,1,0.948672910434601
1165,1,0.5643646672406568
1166,0,0.8981319210562639
1167,1,0.858360762394234
1168,0,0.7260487590945955
1169,0,0.8094764546860453
1170,0,0.7391376428346663
1171,0,0.6741708648252925
1172,1,0.6118207330244941
1173,0,0.804343778446556
1174,1,0.5615145312547454
1175,1,0.661795337577364
1176,1,0.7246298907331246
1177,0,0.9246085360719591
1178,0,0.8981285021545972
1179,1,0.6212173271431883
1180,0,0.8981313466878936
1181,0,0.8980190435761707
1182,1,0.5660874569766007
1183,1,0.5408081114383624
1184,0,0.8981313466878936
1185,0,0.745272323673493
1186,0,0.9243737649379996
1187,0,0.8902323670694974
1188,1,0.8660735076357563
1189,0,0.8961381789595395
1190,1,0.5479040186083795
1191,0,0.9017619782794652
1192,0,0.9122044993034719
1193,0,0.7246952001745195
1194,0,0.8753378861105519
1195,0,0.881785905528955
1196,1,0.5615145312547454
1197,1,0.6927665969443538
1198,0,0.5966574338993234
1199,0,0.8058994308631022
1200,0,0.7574357956838362
1201,0,0.6093534693114641
1202,0,0.8534468844084884
1203,0,0.8731477500855374
1204,0,0.8980840471747319
1205,0,0.5309662844580998
1206,1,0.847949603158197
1207,1,0.668440415559302
1208,0,0.6836940140573318
1209,0,0.6464182870904875
1210,0,0.8942056266633445
1211,0,0.6672384255641582
1212,0,0.890250010210467
1213,0,0.8862356587343594
1214,0,0.7085622248473059
1215,1,0.5100242207253733
1216,1,0.9235732353773733
1217,0,0.8776758416667756
1218,1,0.8557103188187741
1219,0,0.6029023271828728
1220,0,0.729632373133011
1221,0,0.6642104066381425
1222,0,0.5199226331457295
1223,0,0.5505135648359283
1224,0,0.8981319210562639
1225,1,0.5645015971453843
1226,0,0.8941997441105112
1227,1,0.5406745285922677
1228,0,0.7569385772025847
1229,0,0.966842416759516
1230,0,0.694130084245398
1231,0,0.8981313466878936
1232,0,0.6369320004815776
1233,0,0.9122279354743774
1234,0,0.9956087126357326
1235,1,0.8565282669483947
1236,0,0.9266887280118852
1237,1,0.6774930576018979
1238,0,0.7085622248473059
1239,0,0.5414202962700508
1240,0,0.6910740000457853
1241,1,0.7925579977829711
1242,1,0.8391656139656216
1243,0,0.7007535453432093
1244,0,0.6148877672336472
1245,0,0.9242770594455001
1246,1,0.6620520789455163
1247,0,0.6597387274830167
1248,1,0.8065558116774246
1249,0,0.8980424217322996
1250,0,0.8980601027551365
1251,1,0.543998650092765
1252,0,0.9062561140361516
1253,1,0.7827921777361243
1254,1,0.7925579977829711
1255,0,0.8940912753178614
1256,1,0.9446180775543427
1257,0,0.952599749370375
1258,0,0.8971384714633421
1259,1,0.6324182901138429
1260,1,0.8383654697166619
1261,0,0.7331975587562489
1262,0,0.6647102869250183
1263,1,0.9374467331923729
1264,0,0.6592005413398798
1265,0,0.8363176800675216
1266,1,0.787237004455198
1267,1,0.910572697372948
1268,1,0.621573308679046
1269,0,0.6647102869250183
1270,0,0.6968946483058269
1271,0,0.8736731193425923
1272,0,0.8980601027551365
1273,0,0.8902347916882176
1274,1,0.5639971425606002
1275,1,0.6527449173291003
1276,0,0.7253420954385918
1277,1,0.7216617750350728
1278,0,0.8819241165587215
1279,0,0.8972885255783423
1280,0,0.8684173908517578
1281,0,0.8347079652647647
1282,1,0.6347776678818269
1283,1,0.7971644138007415
1284,0,0.9072538760127282
1285,0,0.8530337527947112
1286,0,0.9287016901267882
1287,1,0.958199867384977
1288,0,0.8820058092969361
1289,1,0.8251928337563665
1290,0,0.8730566657452471
1291,0,0.9088486150004169
1292,1,0.942339368607999
1293,0,0.7976331566003744
1294,1,0.9305444695713654
1295,1,0.675018040097719
1296,0,0.5916382587444291
1297,0,0.6546552557500176
1298,0,0.6831681641946362
1299,0,0.680484098009394
1300,1,0.5615037848767022
1301,1,0.7143617325311934
1302,1,0.5615145312547454
1303,1,0.9162972934373029
1304,1,0.5615237318750267
1305,0,0.8980190435761707
1306,1,0.9120399484094351
1307,0,0.931491226590947
1308,0,0.8980190435761707
1309,0,0.9258867319739947
