PassengerId,Survived_pred,Survived_prob
1142,1,0.9442366500194749
1143,0,0.9442366500194749
1144,0,0.9442366500194749
1145,0,0.9442366500194749
1146,0,0.9442366500194749
1147,0,0.9442366500194749
1148,0,0.9442366500194749
1149,0,0.9442366500194749
1150,1,0.9442366500194749
1151,0,0.9442366500194749
1152,0,0.9442366500194749
1153,0,0.9442366500194749
1154,1,0.9442366500194749
1155,1,0.9442366500194749
1156,0,0.9442366500194749
1157,0,0.9442366500194749
1158,0,0.9442366500194749
1159,0,0.9442366500194749
1160,1,0.9442366500194749
1161,0,0.9442366500194749
1162,0,0.9442366500194749
1163,0,0.9442366500194749
1164,1,0.9442366500194749
1165,1,0.9442366500194749
1166,0,0.9442366500194749
1167,1,0.9442366500194749
1168,0,0.9442366500194749
1169,0,0.9442366500194749
1170,0,0.9442366500194749
1171,0,0.9442366500194749
1172,1,0.9442366500194749
1173,1,0.9442366500194749
1174,1,0.9442366500194749
1175,1,0.9442366500194749
1176,1,0.9442366500194749
1177,0,0.9442366500194749
1178,0,0.9442366500194749
1179,0,0.9442366500194749
1180,0,0.9442366500194749
1181,0,0.9442366500194749
1182,0,0.9442366500194749
1183,1,0.9442366500194749
1184,0,0.9442366500194749
1185,0,0.9442366500194749
1186,0,0.9442366500194749
1187,0,0.9442366500194749
1188,1,0.9442366500194749
1189,0,0.9442366500194749
1190,0,0.9442366500194749
1191,0,0.9442366500194749
1192,0,0.9442366500194749
1193,0,0.9442366500194749
1194,0,0.9442366500194749
1195,0,0.9442366500194749
1196,1,0.9442366500194749
1197,1,0.9442366500194749
1198,0,0.9442366500194749
1199,1,0.9442366500194749
1200,0,0.9442366500194749
1201,1,0.9442366500194749
1202,0,0.9442366500194749
1203,0,0.9442366500194749
1204,0,0.9442366500194749
1205,1,0.9442366500194749
1206,1,0.9442366500194749
1207,1,0.9442366500194749
1208,0,0.9442366500194749
1209,0,0.9442366500194749
1210,0,0.9442366500194749
1211,0,0.9442366500194749
1212,0,0.9442366500194749
1213,0,0.9442366500194749
1214,0,0.9442366500194749
1215,0,0.9442366500194749
1216,1,0.9442366500194749
1217,0,0.9442366500194749
1218,1,0.9442366500194749
1219,0,0.9442366500194749
1220,0,0.9442366500194749
1221,0,0.9442366500194749
1222,1,0.9442366500194749
1223,0,0.9442366500194749
1224,0,0.9442366500194749
1225,1,0.9442366500194749
1226,0,0.9442366500194749
1227,0,0.9442366500194749
1228,0,0.9442366500194749
1229,0,0.9442366500194749
1230,0,0.9442366500194749
1231,0,0.9442366500194749
1232,0,0.9442366500194749
1233,0,0.9442366500194749
1234,0,0.9442366500194749
1235,1,0.9442366500194749
1236,0,0.9442366500194749
1237,1,0.9442366500194749
1238,0,0.9442366500194749
1239,1,0.9442366500194749
1240,0,0.9442366500194749
1241,1,0.9442366500194749
1242,1,0.9442366500194749
1243,0,0.9442366500194749
1244,0,0.9442366500194749
1245,0,0.9442366500194749
1246,1,0.9442366500194749
1247,0,0.9442366500194749
1248,1,0.9442366500194749
1249,0,0.9442366500194749
1250,0,0.9442366500194749
1251,0,0.9442366500194749
1252,0,0.9442366500194749
1253,1,0.9442366500194749
1254,1,0.9442366500194749
1255,0,0.9442366500194749
1256,1,0.9442366500194749
1257,0,0.9442366500194749
1258,0,0.9442366500194749
1259,1,0.9442366500194749
1260,1,0.9442366500194749
1261,0,0.9442366500194749
1262,0,0.9442366500194749
1263,1,0.9442366500194749
1264,0,0.9442366500194749
1265,0,0.9442366500194749
1266,1,0.9442366500194749
1267,1,0.9442366500194749
1268,0,0.9442366500194749
1269,0,0.9442366500194749
1270,0,0.9442366500194749
1271,0,0.9442366500194749
1272,0,0.9442366500194749
1273,0,0.9442366500194749
1274,1,0.9442366500194749
1275,1,0.9442366500194749
1276,0,0.9442366500194749
1277,1,0.9442366500194749
1278,0,0.9442366500194749
1279,0,0.9442366500194749
1280,0,0.9442366500194749
1281,0,0.9442366500194749
1282,0,0.9442366500194749
1283,1,0.9442366500194749
1284,1,0.9442366500194749
1285,0,0.9442366500194749
1286,0,0.9442366500194749
1287,1,0.9442366500194749
1288,0,0.9442366500194749
1289,1,0.9442366500194749
1290,0,0.9442366500194749
1291,0,0.9442366500194749
1292,1,0.9442366500194749
1293,0,0.9442366500194749
1294,1,0.9442366500194749
1295,0,0.9442366500194749
1296,0,0.9442366500194749
1297,0,0.9442366500194749
1298,0,0.9442366500194749
1299,0,0.9442366500194749
1300,1,0.9442366500194749
1301,1,0.9442366500194749
1302,1,0.9442366500194749
1303,1,0.9442366500194749
1304,1,0.9442366500194749
1305,0,0.9442366500194749
1306,1,0.9442366500194749
1307,0,0.9442366500194749
1308,0,0.9442366500194749
1309,0,0.9442366500194749
